Total_Energy_kWh
14.55361510399388
14.610753296926621
15.250225922393199
16.38030702645736
17.66211751579382
18.96710941534206
31.31418130965834
34.6852301231619
38.746671375090074
38.181273589438874
32.70235593130826
29.335281618206523
27.04644657325106
22.8491927932285
23.28656927090718
23.66900564074492
25.20718196017388
24.893515687018837
18.66005830859026
11.71652837599298
16.78644675970222
17.47072657657008
16.1031918408765
14.533435873961619
14.580415589323138
15.22100476568296
16.33760464507326
17.61893618402656
18.74414702863896
19.76646554371534
20.789435717646377
39.4986594322356
37.970103714947555
36.4235276943544
31.079503085804802
25.506637116404477
23.04557543089004
19.423901002997262
20.874681652509736
19.839371560373436
22.7376633012272
20.869671570723902
17.546558853902518
11.413699386507759
14.135350191604442
16.00684077490682
15.176062924173959
14.61849453089738
14.5495693896462
14.89799206560634
16.34065079751018
18.156442691809197
19.75957175764476
27.505636246158055
33.29096862164248
38.724006906958515
42.023439935391714
39.79298328991672
40.126222878730395
38.84298407714018
35.1268532264601
36.19064958860762
37.758328278860674
36.144795613035576
33.64619716138064
33.98450433480394
24.66342838906026
18.65939409139222
24.360081757494257
23.31975773079126
18.23637362797612
20.074563129082097
21.75019410569692
23.471236746418818
24.17971166042052
24.393414984160817
24.8241908871146
25.474159418200117
37.50149987895367
42.276504515621
44.33595229651124
44.85092814182492
43.41770835636112
42.161143734443556
40.12162660283116
36.24710661710654
41.448648178336455
37.74478821802864
36.40162679905592
37.26802223661616
28.40861993798888
25.144777304694635
25.6298793649982
19.602575768159177
22.003859880851596
25.281660380867677
24.49493392370924
24.61907644802318
25.79139209698606
26.75672716647572
27.5397955873744
28.355055203470457
29.04171552224272
46.91877743499192
40.75729222802991
44.09583333774956
41.966576920456895
37.844229375359276
38.811302657350616
36.30802940473362
37.30131850491982
37.67582638785922
37.760373866608255
35.39154652710346
30.737607970622257
23.90951825815486
26.555985139215558
28.135503425051397
24.802745950514222
26.21907168635168
25.633261409370498
26.22002127877802
27.14095925997226
28.098095403458338
28.38349966789268
28.656775067068377
37.521229180848216
39.29956109795706
37.3677956581015
35.410088414159176
36.41496873472946
37.450207599030996
37.43777584464116
33.42888655142118
29.953418501604517
31.80333648153772
29.10837079501134
32.76483245351166
29.54555208642276
24.5775229258915
25.095352517932618
24.711513088639098
25.066993142467357
23.255696476764516
26.202992165154736
27.7388441493909
29.219530750605898
30.335449415562337
31.30528367754024
33.68956572663102
37.88265583110042
48.19035209947306
47.1247321025333
47.61946437054102
45.30825201601706
39.609609140439744
38.62924996448636
39.26476397289716
41.74942608562526
41.33589847424788
38.82875556020182
41.52582642341233
31.711979841785798
24.03079914962394
27.7571261779054
25.825847449550317
24.861826653334298
27.55749600986806
28.7893097536516
30.088996376733398
31.091860215134936
32.13197245833518
32.897302912265715
33.67991474668802
42.93438514748063
50.4219852403337
50.4219852403337
50.4219852403337
50.4219852403337
50.4219852403337
46.60303454350891
44.260372063824875
44.211399307980045
43.729120999935475
41.92862152342594
41.78361442408702
30.99073010089758
27.0904817001458
26.61422000524786
25.407283656366218
24.68283555736376
26.68716083304492
28.02609054029894
29.019709737971443
30.073077058442397
30.92243847959766
31.6289825531658
32.24379931446326
42.34880949846494
49.172304454478756
48.07394709801579
50.044592257864004
49.62189491692862
48.83144211234466
44.47343118982759
44.47149466327838
45.589248424147335
44.35988022676467
40.63324647323784
40.62002824321882
31.601137544778698
30.53881438380974
30.4481039001303
26.55051403761646
29.10843865895452
31.45153390842922
31.6474115401312
33.018458100856456
34.306127653213494
35.33148669016674
36.052248127886536
38.014398114271934
40.319633425125375
50.4219852403337
50.4219852403337
50.4219852403337
45.05268828656624
37.37981899827572
33.19991426268794
30.79218606984026
28.865911926044397
29.190627441372158
30.58084388965554
32.19743563570568
24.00573328234904
20.335809651968038
24.60399816373834
22.40105659027538
20.082080315651396
23.81635394473458
26.12241913958526
29.06955201395634
31.901089762518062
34.32031703123166
36.355025378441475
38.16497291528724
46.35343860216566
50.4219852403337
50.4219852403337
50.4219852403337
50.4219852403337
50.4219852403337
46.21700257635026
47.35855390903504
50.097194849946035
47.13551159726799
47.102007828798335
45.47017133999686
37.52149621439518
32.70587113134264
37.2181416633784
31.946103431862298
36.957927071873556
36.373177476296476
37.95861544742362
38.56735623163808
39.01455767273228
39.55860055241068
40.046155525787675
40.30744065981561
47.100966755743265
50.4219852403337
48.2835255573451
50.4219852403337
48.187185916384564
41.53135721672586
42.52054360251878
37.978751052420975
35.69700702702722
36.93423183069516
37.15793158465482
40.11312407936248
31.3403988361879
24.5032648387073
26.19522118671574
24.249176243769917
25.826914633737395
27.821869713033514
27.18610022664056
28.81842782139048
30.33017710301116
31.700891082914797
32.71827662737814
33.944601222325915
40.3356883935249
42.6157242453299
41.14773230149284
42.3660588372644
41.3735524877044
38.81205018294864
39.25268362156621
38.47978830325045
39.281699847556965
35.9963569776181
37.528447708845256
41.85708014674844
36.645778652710575
29.152368530209497
31.160850511993797
32.042416608912774
34.8750759139273
33.398757941207194
37.72420790434218
39.10412848883332
40.41115808445616
41.52993783225702
42.34848607598398
43.13250571986586
43.95467655815756
50.4219852403337
50.4219852403337
50.4219852403337
50.4219852403337
50.4219852403337
49.541479930374464
46.42951053524538
49.25335487209682
44.98599098598622
43.74847072652636
46.9617300554651
36.4488779646346
31.995843768876757
33.02701221881086
30.43090028358964
30.78851800857248
33.34918352376992
34.14978208091492
35.22674479803996
36.12055415475354
36.8558836235722
37.3848299911734
36.82319285019737
